LETO,DRZAVA,SPOL,STAROST,INDIKATOR,VREDNOST
2016,Litva,moški,55-64,Delež aktivne populacije,73.6
2016,Litva,moški,55-64,Delež celotne populacije,66.8
2016,Luksemburg,moški,55-64,Delež aktivne populacije,49.1
2016,Luksemburg,moški,55-64,Delež celotne populacije,46.4
2016,Madžarska,moški,55-64,Delež aktivne populacije,62.4
2016,Madžarska,moški,55-64,Delež celotne populacije,59.7
2016,Malta,moški,55-64,Delež aktivne populacije,65.1
2016,Malta,moški,55-64,Delež celotne populacije,62.8
2016,Nizozemska,moški,55-64,Delež aktivne populacije,78.2
2016,Nizozemska,moški,55-64,Delež celotne populacije,72.8
2016,Avstrija,moški,55-64,Delež aktivne populacije,61.2
2016,Avstrija,moški,55-64,Delež celotne populacije,57.6
2016,Poljska,moški,55-64,Delež aktivne populacije,58.6
2016,Poljska,moški,55-64,Delež celotne populacije,55.7
2016,Portugalska,moški,55-64,Delež aktivne populacije,66.9
2016,Portugalska,moški,55-64,Delež celotne populacije,58.5
2016,Romunija,moški,55-64,Delež aktivne populacije,55.1
2016,Romunija,moški,55-64,Delež celotne populacije,53
2016,Slovenija,moški,55-64,Delež aktivne populacije,47.1
2016,Slovenija,moški,55-64,Delež celotne populacije,43.6
2016,Slovaška,moški,55-64,Delež aktivne populacije,60.1
2016,Slovaška,moški,55-64,Delež celotne populacije,55.1
2016,Finska,moški,55-64,Delež aktivne populacije,65.1
2016,Finska,moški,55-64,Delež celotne populacije,59.8
2016,Švedska,moški,55-64,Delež aktivne populacije,82.5
2016,Švedska,moški,55-64,Delež celotne populacije,77.5
2016,Velika Britanija,moški,55-64,Delež aktivne populacije,72.6
2016,Velika Britanija,moški,55-64,Delež celotne populacije,69.5
2017,Belgija,moški,55-64,Delež aktivne populacije,56.9
2017,Belgija,moški,55-64,Delež celotne populacije,53.8
2017,Bolgarija,moški,55-64,Delež aktivne populacije,66.8
2017,Bolgarija,moški,55-64,Delež celotne populacije,62.5
2017,Češka,moški,55-64,Delež aktivne populacije,73.2
2017,Češka,moški,55-64,Delež celotne populacije,71.7
2017,Danska,moški,55-64,Delež aktivne populacije,75
2017,Danska,moški,55-64,Delež celotne populacije,72.1
2017,Nemčija,moški,55-64,Delež aktivne populacije,77.9
2017,Nemčija,moški,55-64,Delež celotne populacije,75
2017,Estonija,moški,55-64,Delež aktivne populacije,72
2017,Estonija,moški,55-64,Delež celotne populacije,66.6
2017,Irska,moški,55-64,Delež aktivne populacije,70.8
2017,Irska,moški,55-64,Delež celotne populacije,66.6
2017,Grčija,moški,55-64,Delež aktivne populacije,59.8
2017,Grčija,moški,55-64,Delež celotne populacije,49.6
2017,Španija,moški,55-64,Delež aktivne populacije,67.9
2017,Španija,moški,55-64,Delež celotne populacije,57.8
2017,Francija,moški,55-64,Delež aktivne populacije,56.9
2017,Francija,moški,55-64,Delež celotne populacije,52.8
2017,Hrvaška,moški,55-64,Delež aktivne populacije,52.8
2017,Hrvaška,moški,55-64,Delež celotne populacije,49
2017,Italija,moški,55-64,Delež aktivne populacije,67
2017,Italija,moški,55-64,Delež celotne populacije,62.8
2017,Ciper,moški,55-64,Delež aktivne populacije,71.6
2017,Ciper,moški,55-64,Delež celotne populacije,64.9
2017,Latvija,moški,55-64,Delež aktivne populacije,69.1
2017,Latvija,moški,55-64,Delež celotne populacije,62.4
2017,Litva,moški,55-64,Delež aktivne populacije,73.3
2017,Litva,moški,55-64,Delež celotne populacije,67.2
2017,Luksemburg,moški,55-64,Delež aktivne populacije,46.8
2017,Luksemburg,moški,55-64,Delež celotne populacije,45.4
2017,Madžarska,moški,55-64,Delež aktivne populacije,64.5
2017,Madžarska,moški,55-64,Delež celotne populacije,62.6
2017,Malta,moški,55-64,Delež aktivne populacije,66.1
2017,Malta,moški,55-64,Delež celotne populacije,64.5
2017,Nizozemska,moški,55-64,Delež aktivne populacije,79
2017,Nizozemska,moški,55-64,Delež celotne populacije,74.8
2017,Avstrija,moški,55-64,Delež aktivne populacije,63
2017,Avstrija,moški,55-64,Delež celotne populacije,60.1
2017,Poljska,moški,55-64,Delež aktivne populacije,60.8
2017,Poljska,moški,55-64,Delež celotne populacije,58.3
2017,Portugalska,moški,55-64,Delež aktivne populacije,69.3
2017,Portugalska,moški,55-64,Delež celotne populacije,63
2017,Romunija,moški,55-64,Delež aktivne populacije,57.4
2017,Romunija,moški,55-64,Delež celotne populacije,55.3
2017,Slovenija,moški,55-64,Delež aktivne populacije,51.8
2017,Slovenija,moški,55-64,Delež celotne populacije,48
2017,Slovaška,moški,55-64,Delež aktivne populacije,60
2017,Slovaška,moški,55-64,Delež celotne populacije,56.6
2017,Finska,moški,55-64,Delež aktivne populacije,67.5
2017,Finska,moški,55-64,Delež celotne populacije,61.7
2017,Švedska,moški,55-64,Delež aktivne populacije,83.2
2017,Švedska,moški,55-64,Delež celotne populacije,78.4
2017,Velika Britanija,moški,55-64,Delež aktivne populacije,72.1
2017,Velika Britanija,moški,55-64,Delež celotne populacije,69.2
2018,Belgija,moški,55-64,Delež aktivne populacije,57.9
2018,Belgija,moški,55-64,Delež celotne populacije,55.1
2018,Bolgarija,moški,55-64,Delež aktivne populacije,69.2
2018,Bolgarija,moški,55-64,Delež celotne populacije,65.4
2018,Češka,moški,55-64,Delež aktivne populacije,75.3
2018,Češka,moški,55-64,Delež celotne populacije,74
2018,Danska,moški,55-64,Delež aktivne populacije,76.4
2018,Danska,moški,55-64,Delež celotne populacije,73.8
2018,Nemčija,moški,55-64,Delež aktivne populacije,78.7
2018,Nemčija,moški,55-64,Delež celotne populacije,76.1
2018,Estonija,moški,55-64,Delež aktivne populacije,70.9
2018,Estonija,moški,55-64,Delež celotne populacije,65.9
2018,Irska,moški,55-64,Delež aktivne populacije,72.1
2018,Irska,moški,55-64,Delež celotne populacije,68.6
2018,Grčija,moški,55-64,Delež aktivne populacije,61.4
2018,Grčija,moški,55-64,Delež celotne populacije,53.3
2018,Španija,moški,55-64,Delež aktivne populacije,68.4
2018,Španija,moški,55-64,Delež celotne populacije,59.7
2018,Francija,moški,55-64,Delež aktivne populacije,58.4
2018,Francija,moški,55-64,Delež celotne populacije,54.3
2018,Hrvaška,moški,55-64,Delež aktivne populacije,53.4
2018,Hrvaška,moški,55-64,Delež celotne populacije,51
2018,Italija,moški,55-64,Delež aktivne populacije,68.6
2018,Italija,moški,55-64,Delež celotne populacije,64.2
2018,Ciper,moški,55-64,Delež aktivne populacije,75.2
2018,Ciper,moški,55-64,Delež celotne populacije,70.3
2018,Latvija,moški,55-64,Delež aktivne populacije,72.5
2018,Latvija,moški,55-64,Delež celotne populacije,66.3
2018,Litva,moški,55-64,Delež aktivne populacije,76.2
2018,Litva,moški,55-64,Delež celotne populacije,70.5
2018,Luksemburg,moški,55-64,Delež aktivne populacije,47.5
2018,Luksemburg,moški,55-64,Delež celotne populacije,45.5
2018,Madžarska,moški,55-64,Delež aktivne populacije,67.1
2018,Madžarska,moški,55-64,Delež celotne populacije,65.5
2018,Malta,moški,55-64,Delež aktivne populacije,69.3
2018,Malta,moški,55-64,Delež celotne populacije,67.3
2018,Nizozemska,moški,55-64,Delež aktivne populacije,80
2018,Nizozemska,moški,55-64,Delež celotne populacije,76.6
2018,Avstrija,moški,55-64,Delež aktivne populacije,66
2018,Avstrija,moški,55-64,Delež celotne populacije,63.5
2018,Poljska,moški,55-64,Delež aktivne populacije,61.9
2018,Poljska,moški,55-64,Delež celotne populacije,59.8
2018,Portugalska,moški,55-64,Delež aktivne populacije,69
2018,Portugalska,moški,55-64,Delež celotne populacije,64.5
2018,Romunija,moški,55-64,Delež aktivne populacije,59.7
2018,Romunija,moški,55-64,Delež celotne populacije,57.9
2018,Slovenija,moški,55-64,Delež aktivne populacije,55.1
2018,Slovenija,moški,55-64,Delež celotne populacije,52.2
2018,Slovaška,moški,55-64,Delež aktivne populacije,61.1
2018,Slovaška,moški,55-64,Delež celotne populacije,58.4
2018,Finska,moški,55-64,Delež aktivne populacije,69.7
2018,Finska,moški,55-64,Delež celotne populacije,64.3
2018,Švedska,moški,55-64,Delež aktivne populacije,84.7
2018,Švedska,moški,55-64,Delež celotne populacije,80.4
2018,Velika Britanija,moški,55-64,Delež aktivne populacije,72.7
2018,Velika Britanija,moški,55-64,Delež celotne populacije,70.3
2019,Belgija,moški,55-64,Delež aktivne populacije,59.8
2019,Belgija,moški,55-64,Delež celotne populacije,57.3
2019,Bolgarija,moški,55-64,Delež aktivne populacije,72
2019,Bolgarija,moški,55-64,Delež celotne populacije,69.2
2019,Češka,moški,55-64,Delež aktivne populacije,76.2
2019,Češka,moški,55-64,Delež celotne populacije,74.7
2019,Danska,moški,55-64,Delež aktivne populacije,78.4
2019,Danska,moški,55-64,Delež celotne populacije,75.8
2019,Nemčija,moški,55-64,Delež aktivne populacije,79.5
2019,Nemčija,moški,55-64,Delež celotne populacije,77.1
2019,Estonija,moški,55-64,Delež aktivne populacije,73.3
2019,Estonija,moški,55-64,Delež celotne populacije,69.6
2019,Irska,moški,55-64,Delež aktivne populacije,72.5
2019,Irska,moški,55-64,Delež celotne populacije,69.9
2019,Grčija,moški,55-64,Delež aktivne populacije,63.8
2019,Grčija,moški,55-64,Delež celotne populacije,56.1
2019,Španija,moški,55-64,Delež aktivne populacije,69.2
2019,Španija,moški,55-64,Delež celotne populacije,61.1
2019,Francija,moški,55-64,Delež aktivne populacije,59.4
2019,Francija,moški,55-64,Delež celotne populacije,55.4
2019,Hrvaška,moški,55-64,Delež aktivne populacije,54.2
2019,Hrvaška,moški,55-64,Delež celotne populacije,52.6
2019,Italija,moški,55-64,Delež aktivne populacije,68.6
2019,Italija,moški,55-64,Delež celotne populacije,64.6
2019,Ciper,moški,55-64,Delež aktivne populacije,76.7
2019,Ciper,moški,55-64,Delež celotne populacije,72
2019,Latvija,moški,55-64,Delež aktivne populacije,73
2019,Latvija,moški,55-64,Delež celotne populacije,67.6
2019,Litva,moški,55-64,Delež aktivne populacije,74.6
2019,Litva,moški,55-64,Delež celotne populacije,69.4
2019,Luksemburg,moški,55-64,Delež aktivne populacije,51.2
2019,Luksemburg,moški,55-64,Delež celotne populacije,48.9
2019,Madžarska,moški,55-64,Delež aktivne populacije,70.6
2019,Madžarska,moški,55-64,Delež celotne populacije,69
2019,Malta,moški,55-64,Delež aktivne populacije,67.1
2019,Malta,moški,55-64,Delež celotne populacije,66.3
2019,Nizozemska,moški,55-64,Delež aktivne populacije,81
2019,Nizozemska,moški,55-64,Delež celotne populacije,78.3
2019,Avstrija,moški,55-64,Delež aktivne populacije,65.6
2019,Avstrija,moški,55-64,Delež celotne populacije,63.1
2019,Poljska,moški,55-64,Delež aktivne populacije,62.6
2019,Poljska,moški,55-64,Delež celotne populacije,61
2019,Portugalska,moški,55-64,Delež aktivne populacije,70.9
2019,Portugalska,moški,55-64,Delež celotne populacije,66.5
2019,Romunija,moški,55-64,Delež aktivne populacije,61.6
2019,Romunija,moški,55-64,Delež celotne populacije,60.1
2019,Slovenija,moški,55-64,Delež aktivne populacije,55.7
2019,Slovenija,moški,55-64,Delež celotne populacije,53.2
2019,Slovaška,moški,55-64,Delež aktivne populacije,62.8
2019,Slovaška,moški,55-64,Delež celotne populacije,60.3
2019,Finska,moški,55-64,Delež aktivne populacije,70.5
2019,Finska,moški,55-64,Delež celotne populacije,64.8
2019,Švedska,moški,55-64,Delež aktivne populacije,84.1
2019,Švedska,moški,55-64,Delež celotne populacije,79.8
2019,Velika Britanija,moški,55-64,Delež aktivne populacije,73.3
2019,Velika Britanija,moški,55-64,Delež celotne populacije,70.9
2011,Belgija,ženske,55-64,Delež aktivne populacije,33
2011,Belgija,ženske,55-64,Delež celotne populacije,31.6
2011,Bolgarija,ženske,55-64,Delež aktivne populacije,42.8
2011,Bolgarija,ženske,55-64,Delež celotne populacije,39.4
2011,Češka,ženske,55-64,Delež aktivne populacije,39.4
2011,Češka,ženske,55-64,Delež celotne populacije,37.2
2011,Danska,ženske,55-64,Delež aktivne populacije,55
2011,Danska,ženske,55-64,Delež celotne populacije,52.5
2011,Nemčija,ženske,55-64,Delež aktivne populacije,56.8
2011,Nemčija,ženske,55-64,Delež celotne populacije,53.2
2011,Estonija,ženske,55-64,Delež aktivne populacije,63.5
2011,Estonija,ženske,55-64,Delež celotne populacije,57.8
2011,Irska,ženske,55-64,Delež aktivne populacije,46.8
2011,Irska,ženske,55-64,Delež celotne populacije,43.4
2011,Grčija,ženske,55-64,Delež aktivne populacije,29.9
2011,Grčija,ženske,55-64,Delež celotne populacije,27.5
2011,Španija,ženske,55-64,Delež aktivne populacije,41.8
2011,Španija,ženske,55-64,Delež celotne populacije,35.6
2011,Francija,ženske,55-64,Delež aktivne populacije,41.3
2011,Francija,ženske,55-64,Delež celotne populacije,38.9
2011,Hrvaška,ženske,55-64,Delež aktivne populacije,29.6
2011,Hrvaška,ženske,55-64,Delež celotne populacije,27.7
2011,Italija,ženske,55-64,Delež aktivne populacije,28.8
2011,Italija,ženske,55-64,Delež celotne populacije,28.1
2011,Ciper,ženske,55-64,Delež aktivne populacije,42.7
2011,Ciper,ženske,55-64,Delež celotne populacije,40.8
2011,Latvija,ženske,55-64,Delež aktivne populacije,57.1
2011,Latvija,ženske,55-64,Delež celotne populacije,49.7
2011,Litva,ženske,55-64,Delež aktivne populacije,53.1
2011,Litva,ženske,55-64,Delež celotne populacije,47.2
2011,Luksemburg,ženske,55-64,Delež aktivne populacije,32.1
2011,Luksemburg,ženske,55-64,Delež celotne populacije,31.3
2011,Madžarska,ženske,55-64,Delež aktivne populacije,34.8
2011,Madžarska,ženske,55-64,Delež celotne populacije,31.9
2011,Malta,ženske,55-64,Delež aktivne populacije,15.6
2011,Malta,ženske,55-64,Delež celotne populacije,15.1
2011,Nizozemska,ženske,55-64,Delež aktivne populacije,48.2
2011,Nizozemska,ženske,55-64,Delež celotne populacije,45.9
2011,Avstrija,ženske,55-64,Delež aktivne populacije,33
2011,Avstrija,ženske,55-64,Delež celotne populacije,32.2
2011,Poljska,ženske,55-64,Delež aktivne populacije,29
2011,Poljska,ženske,55-64,Delež celotne populacije,27.2
2011,Portugalska,ženske,55-64,Delež aktivne populacije,46.4
2011,Portugalska,ženske,55-64,Delež celotne populacije,42
2011,Romunija,ženske,55-64,Delež aktivne populacije,32.7
2011,Romunija,ženske,55-64,Delež celotne populacije,32.2
2011,Slovenija,ženske,55-64,Delež aktivne populacije,23.7
2011,Slovenija,ženske,55-64,Delež celotne populacije,22.7
2011,Slovaška,ženske,55-64,Delež aktivne populacije,34.6
2011,Slovaška,ženske,55-64,Delež celotne populacije,31.4
2011,Finska,ženske,55-64,Delež aktivne populacije,60.4
2011,Finska,ženske,55-64,Delež celotne populacije,57.2
2011,Švedska,ženske,55-64,Delež aktivne populacije,72.1
2011,Švedska,ženske,55-64,Delež celotne populacije,68.9
2011,Velika Britanija,ženske,55-64,Delež aktivne populacije,51.3
2011,Velika Britanija,ženske,55-64,Delež celotne populacije,49.5
2012,Belgija,ženske,55-64,Delež aktivne populacije,34.9
2012,Belgija,ženske,55-64,Delež celotne populacije,33.1
2012,Bolgarija,ženske,55-64,Delež aktivne populacije,45.5
2012,Bolgarija,ženske,55-64,Delež celotne populacije,41.3
2012,Češka,ženske,55-64,Delež aktivne populacije,41.5
2012,Češka,ženske,55-64,Delež celotne populacije,39
2012,Danska,ženske,55-64,Delež aktivne populacije,56
2012,Danska,ženske,55-64,Delež celotne populacije,52.8
2012,Nemčija,ženske,55-64,Delež aktivne populacije,58.2
2012,Nemčija,ženske,55-64,Delež celotne populacije,54.9
2012,Estonija,ženske,55-64,Delež aktivne populacije,65
2012,Estonija,ženske,55-64,Delež celotne populacije,61.5
2012,Irska,ženske,55-64,Delež aktivne populacije,46.7
2012,Irska,ženske,55-64,Delež celotne populacije,43.1
2012,Grčija,ženske,55-64,Delež aktivne populacije,30
2012,Grčija,ženske,55-64,Delež celotne populacije,26.1
2012,Španija,ženske,55-64,Delež aktivne populacije,43.9
2012,Španija,ženske,55-64,Delež celotne populacije,36
2012,Francija,ženske,55-64,Delež aktivne populacije,44.2
2012,Francija,ženske,55-64,Delež celotne populacije,41.5
2012,Hrvaška,ženske,55-64,Delež aktivne populacije,30.6
2012,Hrvaška,ženske,55-64,Delež celotne populacije,27.7
2012,Italija,ženske,55-64,Delež aktivne populacije,32.2
2012,Italija,ženske,55-64,Delež celotne populacije,30.8
2012,Ciper,ženske,55-64,Delež aktivne populacije,41.3
2012,Ciper,ženske,55-64,Delež celotne populacije,38.2
2012,Latvija,ženske,55-64,Delež aktivne populacije,60.8
2012,Latvija,ženske,55-64,Delež celotne populacije,52.5
2012,Litva,ženske,55-64,Delež aktivne populacije,54.2
2012,Litva,ženske,55-64,Delež celotne populacije,48.5
2012,Luksemburg,ženske,55-64,Delež aktivne populacije,35.2
2012,Luksemburg,ženske,55-64,Delež celotne populacije,34.3
2012,Madžarska,ženske,55-64,Delež aktivne populacije,34.5
2012,Madžarska,ženske,55-64,Delež celotne populacije,31.7
2012,Malta,ženske,55-64,Delež aktivne populacije,18.2
2012,Malta,ženske,55-64,Delež celotne populacije,17
2012,Nizozemska,ženske,55-64,Delež aktivne populacije,51
2012,Nizozemska,ženske,55-64,Delež celotne populacije,48.3
2012,Avstrija,ženske,55-64,Delež aktivne populacije,34.5
2012,Avstrija,ženske,55-64,Delež celotne populacije,33.5
2012,Poljska,ženske,55-64,Delež aktivne populacije,31.3
2012,Poljska,ženske,55-64,Delež celotne populacije,29.2
2012,Portugalska,ženske,55-64,Delež aktivne populacije,47
2012,Portugalska,ženske,55-64,Delež celotne populacije,42
2012,Romunija,ženske,55-64,Delež aktivne populacije,33.7
2012,Romunija,ženske,55-64,Delež celotne populacije,33.1
2012,Slovenija,ženske,55-64,Delež aktivne populacije,26.5
2012,Slovenija,ženske,55-64,Delež celotne populacije,25
2012,Slovaška,ženske,55-64,Delež aktivne populacije,38
2012,Slovaška,ženske,55-64,Delež celotne populacije,33.6
2012,Finska,ženske,55-64,Delež aktivne populacije,62.9
2012,Finska,ženske,55-64,Delež celotne populacije,59.7
2012,Švedska,ženske,55-64,Delež aktivne populacije,73
2012,Švedska,ženske,55-64,Delež celotne populacije,69.6
2012,Velika Britanija,ženske,55-64,Delež aktivne populacije,53
2012,Velika Britanija,ženske,55-64,Delež celotne populacije,51
2013,Belgija,ženske,55-64,Delež aktivne populacije,37.8
2013,Belgija,ženske,55-64,Delež celotne populacije,35.8
2013,Bolgarija,ženske,55-64,Delež aktivne populacije,49
2013,Bolgarija,ženske,55-64,Delež celotne populacije,43.4
2013,Češka,ženske,55-64,Delež aktivne populacije,44.2
2013,Češka,ženske,55-64,Delež celotne populacije,41.4
2013,Danska,ženske,55-64,Delež aktivne populacije,57
2013,Danska,ženske,55-64,Delež celotne populacije,53.8
2013,Nemčija,ženske,55-64,Delež aktivne populacije,60.8
2013,Nemčija,ženske,55-64,Delež celotne populacije,57.6
2013,Estonija,ženske,55-64,Delež aktivne populacije,66.5
2013,Estonija,ženske,55-64,Delež celotne populacije,63.6
2013,Irska,ženske,55-64,Delež aktivne populacije,48.2
2013,Irska,ženske,55-64,Delež celotne populacije,43.7
2013,Grčija,ženske,55-64,Delež aktivne populacije,31
2013,Grčija,ženske,55-64,Delež celotne populacije,26
2013,Španija,ženske,55-64,Delež aktivne populacije,45.2
2013,Španija,ženske,55-64,Delež celotne populacije,36.3
2013,Francija,ženske,55-64,Delež aktivne populacije,46
2013,Francija,ženske,55-64,Delež celotne populacije,42.9
2013,Hrvaška,ženske,55-64,Delež aktivne populacije,33.4
2013,Hrvaška,ženske,55-64,Delež celotne populacije,31
2013,Italija,ženske,55-64,Delež aktivne populacije,34.7
2013,Italija,ženske,55-64,Delež celotne populacije,33.2
2013,Ciper,ženske,55-64,Delež aktivne populacije,42.3
2013,Ciper,ženske,55-64,Delež celotne populacije,38.3
2013,Latvija,ženske,55-64,Delež aktivne populacije,60.5
2013,Latvija,ženske,55-64,Delež celotne populacije,54.6
2013,Litva,ženske,55-64,Delež aktivne populacije,56.1
2013,Litva,ženske,55-64,Delež celotne populacije,51.2
2013,Luksemburg,ženske,55-64,Delež aktivne populacije,34.2
2013,Luksemburg,ženske,55-64,Delež celotne populacije,32.4
2013,Madžarska,ženske,55-64,Delež aktivne populacije,34.7
2013,Madžarska,ženske,55-64,Delež celotne populacije,32.1
2013,Malta,ženske,55-64,Delež aktivne populacije,20.1
2013,Malta,ženske,55-64,Delež celotne populacije,18.9
2013,Nizozemska,ženske,55-64,Delež aktivne populacije,52.8
2013,Nizozemska,ženske,55-64,Delež celotne populacije,49.5
2013,Avstrija,ženske,55-64,Delež aktivne populacije,36.4
2013,Avstrija,ženske,55-64,Delež celotne populacije,35.2
2013,Poljska,ženske,55-64,Delež aktivne populacije,33.3
2013,Poljska,ženske,55-64,Delež celotne populacije,31
2013,Portugalska,ženske,55-64,Delež aktivne populacije,46.9
2013,Portugalska,ženske,55-64,Delež celotne populacije,41
2013,Romunija,ženske,55-64,Delež aktivne populacije,34.1
2013,Romunija,ženske,55-64,Delež celotne populacije,33.2
2013,Slovenija,ženske,55-64,Delež aktivne populacije,27
2013,Slovenija,ženske,55-64,Delež celotne populacije,25.2
2013,Slovaška,ženske,55-64,Delež aktivne populacije,40.4
2013,Slovaška,ženske,55-64,Delež celotne populacije,35.7
2013,Finska,ženske,55-64,Delež aktivne populacije,64.3
2013,Finska,ženske,55-64,Delež celotne populacije,60.5
2013,Švedska,ženske,55-64,Delež aktivne populacije,73.4
2013,Švedska,ženske,55-64,Delež celotne populacije,70.3
2013,Velika Britanija,ženske,55-64,Delež aktivne populacije,55.3
2013,Velika Britanija,ženske,55-64,Delež celotne populacije,53
2014,Belgija,ženske,55-64,Delež aktivne populacije,39
2014,Belgija,ženske,55-64,Delež celotne populacije,37
2014,Bolgarija,ženske,55-64,Delež aktivne populacije,51.4
2014,Bolgarija,ženske,55-64,Delež celotne populacije,46
2014,Češka,ženske,55-64,Delež aktivne populacije,46.3
2014,Češka,ženske,55-64,Delež celotne populacije,43.8
2014,Danska,ženske,55-64,Delež aktivne populacije,57.7
2014,Danska,ženske,55-64,Delež celotne populacije,54.9
2014,Nemčija,ženske,55-64,Delež aktivne populacije,62.9
2014,Nemčija,ženske,55-64,Delež celotne populacije,60
2014,Estonija,ženske,55-64,Delež aktivne populacije,66.5
2014,Estonija,ženske,55-64,Delež celotne populacije,63.1
2014,Irska,ženske,55-64,Delež aktivne populacije,48.5
2014,Irska,ženske,55-64,Delež celotne populacije,44.4
2014,Grčija,ženske,55-64,Delež aktivne populacije,29.9
2014,Grčija,ženske,55-64,Delež celotne populacije,25
2014,Španija,ženske,55-64,Delež aktivne populacije,46.9
2014,Španija,ženske,55-64,Delež celotne populacije,37.8
2014,Francija,ženske,55-64,Delež aktivne populacije,48.5
2014,Francija,ženske,55-64,Delež celotne populacije,45.2
2014,Hrvaška,ženske,55-64,Delež aktivne populacije,30.6
2014,Hrvaška,ženske,55-64,Delež celotne populacije,27.3
2014,Italija,ženske,55-64,Delež aktivne populacije,38.3
2014,Italija,ženske,55-64,Delež celotne populacije,36.6
2014,Ciper,ženske,55-64,Delež aktivne populacije,42.5
2014,Ciper,ženske,55-64,Delež celotne populacije,36.9
2014,Latvija,ženske,55-64,Delež aktivne populacije,61.7
2014,Latvija,ženske,55-64,Delež celotne populacije,56.4
2014,Litva,ženske,55-64,Delež aktivne populacije,58.9
2014,Litva,ženske,55-64,Delež celotne populacije,54.3
2014,Luksemburg,ženske,55-64,Delež aktivne populacije,36.5
2014,Luksemburg,ženske,55-64,Delež celotne populacije,35
2014,Madžarska,ženske,55-64,Delež aktivne populacije,37.4
2014,Madžarska,ženske,55-64,Delež celotne populacije,35.2
2014,Malta,ženske,55-64,Delež aktivne populacije,22.8
2014,Malta,ženske,55-64,Delež celotne populacije,22.1
2014,Nizozemska,ženske,55-64,Delež aktivne populacije,54.3
2014,Nizozemska,ženske,55-64,Delež celotne populacije,50.4
2014,Avstrija,ženske,55-64,Delež aktivne populacije,37.5
2014,Avstrija,ženske,55-64,Delež celotne populacije,36.4
2014,Poljska,ženske,55-64,Delež aktivne populacije,35.2
2014,Poljska,ženske,55-64,Delež celotne populacije,32.9
2014,Portugalska,ženske,55-64,Delež aktivne populacije,47.5
2014,Portugalska,ženske,55-64,Delež celotne populacije,42.1
2014,Romunija,ženske,55-64,Delež aktivne populacije,35
2014,Romunija,ženske,55-64,Delež celotne populacije,34.2
2014,Slovenija,ženske,55-64,Delež aktivne populacije,31.1
2014,Slovenija,ženske,55-64,Delež celotne populacije,29
2014,Slovaška,ženske,55-64,Delež aktivne populacije,42.1
2014,Slovaška,ženske,55-64,Delež celotne populacije,37.2
2014,Finska,ženske,55-64,Delež aktivne populacije,65.5
2014,Finska,ženske,55-64,Delež celotne populacije,61.4
2014,Švedska,ženske,55-64,Delež aktivne populacije,74.9
2014,Švedska,ženske,55-64,Delež celotne populacije,71.5
2014,Velika Britanija,ženske,55-64,Delež aktivne populacije,56.4
2014,Velika Britanija,ženske,55-64,Delež celotne populacije,54.4
2015,Belgija,ženske,55-64,Delež aktivne populacije,41.2
2015,Belgija,ženske,55-64,Delež celotne populacije,39.3
2015,Bolgarija,ženske,55-64,Delež aktivne populacije,53.8
2015,Bolgarija,ženske,55-64,Delež celotne populacije,49.5
2015,Češka,ženske,55-64,Delež aktivne populacije,48.3
2015,Češka,ženske,55-64,Delež celotne populacije,45.9
2015,Danska,ženske,55-64,Delež aktivne populacije,60.7
2015,Danska,ženske,55-64,Delež celotne populacije,57.7
2015,Nemčija,ženske,55-64,Delež aktivne populacije,63.8
2015,Nemčija,ženske,55-64,Delež celotne populacije,61.2
2015,Estonija,ženske,55-64,Delež aktivne populacije,69.4
2015,Estonija,ženske,55-64,Delež celotne populacije,65.7
2015,Irska,ženske,55-64,Delež aktivne populacije,49.7
2015,Irska,ženske,55-64,Delež celotne populacije,46.4
2015,Grčija,ženske,55-64,Delež aktivne populacije,29.5
2015,Grčija,ženske,55-64,Delež celotne populacije,24.7
2015,Španija,ženske,55-64,Delež aktivne populacije,49.4
2015,Španija,ženske,55-64,Delež celotne populacije,40.2
2015,Francija,ženske,55-64,Delež aktivne populacije,50.3
2015,Francija,ženske,55-64,Delež celotne populacije,46.9
2015,Hrvaška,ženske,55-64,Delež aktivne populacije,34.4
2015,Hrvaška,ženske,55-64,Delež celotne populacije,30.7
2015,Italija,ženske,55-64,Delež aktivne populacije,39.6
2015,Italija,ženske,55-64,Delež celotne populacije,37.9
2015,Ciper,ženske,55-64,Delež aktivne populacije,45.3
2015,Ciper,ženske,55-64,Delež celotne populacije,39.5
2015,Latvija,ženske,55-64,Delež aktivne populacije,63.5
2015,Latvija,ženske,55-64,Delež celotne populacije,58.9
2015,Litva,ženske,55-64,Delež aktivne populacije,63.3
2015,Litva,ženske,55-64,Delež celotne populacije,58.8
2015,Luksemburg,ženske,55-64,Delež aktivne populacije,35
2015,Luksemburg,ženske,55-64,Delež celotne populacije,33.7
2015,Madžarska,ženske,55-64,Delež aktivne populacije,39.9
2015,Madžarska,ženske,55-64,Delež celotne populacije,37.7
2015,Malta,ženske,55-64,Delež aktivne populacije,26
2015,Malta,ženske,55-64,Delež celotne populacije,25.1
2015,Nizozemska,ženske,55-64,Delež aktivne populacije,56.7
2015,Nizozemska,ženske,55-64,Delež celotne populacije,52.4
2015,Avstrija,ženske,55-64,Delež aktivne populacije,40.2
2015,Avstrija,ženske,55-64,Delež celotne populacije,38.8
2015,Poljska,ženske,55-64,Delež aktivne populacije,37.3
2015,Poljska,ženske,55-64,Delež celotne populacije,35.5
2015,Portugalska,ženske,55-64,Delež aktivne populacije,49.9
