"SEX,""AGE"",""GEO"",""TIME"",""ISCED11"",""UNIT"",""Value"""
"Males,""From 15 to 24 years"",""Slovakia"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""62.7"""
"Males,""From 15 to 24 years"",""Slovakia"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""28.8"""
"Males,""From 15 to 24 years"",""Slovakia"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Slovakia"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""4.5"""
"Males,""From 15 to 24 years"",""Slovakia"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""60.2"""
"Males,""From 15 to 24 years"",""Slovakia"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""25.7"""
"Males,""From 15 to 24 years"",""Slovakia"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.8"""
"Males,""From 15 to 24 years"",""Finland"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""61.7"""
"Males,""From 15 to 24 years"",""Finland"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.8"""
"Males,""From 15 to 24 years"",""Finland"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""63.0"""
"Males,""From 15 to 24 years"",""Finland"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.8"""
"Males,""From 15 to 24 years"",""Finland"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""59.6"""
"Males,""From 15 to 24 years"",""Finland"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""84.5"""
"Males,""From 15 to 24 years"",""Finland"",""2013"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.9"""
"Males,""From 15 to 24 years"",""Finland"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""60.0"""
"Males,""From 15 to 24 years"",""Finland"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""62.1"""
"Males,""From 15 to 24 years"",""Finland"",""2014"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.0"""
"Males,""From 15 to 24 years"",""Finland"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""58.3"""
"Males,""From 15 to 24 years"",""Finland"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""57.2"""
"Males,""From 15 to 24 years"",""Finland"",""2015"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.9"""
"Males,""From 15 to 24 years"",""Finland"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""60.2"""
"Males,""From 15 to 24 years"",""Finland"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""68.0"""
"Males,""From 15 to 24 years"",""Finland"",""2016"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""21.5"""
"Males,""From 15 to 24 years"",""Finland"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""61.9"""
"Males,""From 15 to 24 years"",""Finland"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""75.9"""
"Males,""From 15 to 24 years"",""Finland"",""2017"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.4"""
"Males,""From 15 to 24 years"",""Finland"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""64.7"""
"Males,""From 15 to 24 years"",""Finland"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""68.8"""
"Males,""From 15 to 24 years"",""Finland"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Finland"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""23.1"""
"Males,""From 15 to 24 years"",""Finland"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""64.9"""
"Males,""From 15 to 24 years"",""Finland"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""78.4"""
"Males,""From 15 to 24 years"",""Finland"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""17.8"""
"Males,""From 15 to 24 years"",""Sweden"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""63.9"""
"Males,""From 15 to 24 years"",""Sweden"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""54.0"""
"Males,""From 15 to 24 years"",""Sweden"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""17.1"""
"Males,""From 15 to 24 years"",""Sweden"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""61.8"""
"Males,""From 15 to 24 years"",""Sweden"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""51.6"""
"Males,""From 15 to 24 years"",""Sweden"",""2012"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""18.2"""
"Males,""From 15 to 24 years"",""Sweden"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""63.2"""
"Males,""From 15 to 24 years"",""Sweden"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""53.0"""
"Males,""From 15 to 24 years"",""Sweden"",""2013"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""18.8"""
"Males,""From 15 to 24 years"",""Sweden"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""63.2"""
"Males,""From 15 to 24 years"",""Sweden"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""54.0"""
"Males,""From 15 to 24 years"",""Sweden"",""2014"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""19.5"""
"Males,""From 15 to 24 years"",""Sweden"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""64.3"""
"Males,""From 15 to 24 years"",""Sweden"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""55.7"""
"Males,""From 15 to 24 years"",""Sweden"",""2015"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""Sweden"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""20.2"""
"Males,""From 15 to 24 years"",""Sweden"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""65.9"""
"Males,""From 15 to 24 years"",""Sweden"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""58.7"""
"Males,""From 15 to 24 years"",""Sweden"",""2016"",""No response"",""Percentage"",""25.9"""
"Males,""From 15 to 24 years"",""Sweden"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.1"""
"Males,""From 15 to 24 years"",""Sweden"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""67.1"""
"Males,""From 15 to 24 years"",""Sweden"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""58.9"""
"Males,""From 15 to 24 years"",""Sweden"",""2017"",""No response"",""Percentage"",""24.8"""
"Males,""From 15 to 24 years"",""Sweden"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""22.3"""
"Males,""From 15 to 24 years"",""Sweden"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""67.6"""
"Males,""From 15 to 24 years"",""Sweden"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""55.8"""
"Males,""From 15 to 24 years"",""Sweden"",""2018"",""No response"",""Percentage"",""30.5"""
"Males,""From 15 to 24 years"",""Sweden"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""23.1"""
"Males,""From 15 to 24 years"",""Sweden"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""67.5"""
"Males,""From 15 to 24 years"",""Sweden"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""55.1"""
"Males,""From 15 to 24 years"",""Sweden"",""2019"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""38.8"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""53.0"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""68.1"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2011"",""No response"",""Percentage"",""5.8"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""37.2"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""53.2"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""69.3"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2012"",""No response"",""Percentage"",""6.3"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""37.8"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""51.9"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""70.3"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2013"",""No response"",""Percentage"",""6.7"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""36.6"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""54.8"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""72.7"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2014"",""No response"",""Percentage"",""6.4"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""39.0"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""56.6"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""73.7"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2015"",""No response"",""Percentage"",""9.2"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""37.7"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.5"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""76.1"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2016"",""No response"",""Percentage"",""1.5"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""39.5"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""56.7"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""75.6"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2017"",""No response"",""Percentage"",""1.2"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""40.4"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""57.9"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""76.4"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2018"",""No response"",""Percentage"","":"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""37.4"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""58.1"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""74.4"""
"Males,""From 15 to 24 years"",""United Kingdom"",""2019"",""No response"",""Percentage"",""1.3"""
"Males,""From 15 to 64 years"",""Belgium"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""46.1"""
"Males,""From 15 to 64 years"",""Belgium"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""72.2"""
"Males,""From 15 to 64 years"",""Belgium"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""84.7"""
"Males,""From 15 to 64 years"",""Belgium"",""2011"",""No response"",""Percentage"","":"""
"Males,""From 15 to 64 years"",""Belgium"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""45.7"""
"Males,""From 15 to 64 years"",""Belgium"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""71.8"""
"Males,""From 15 to 64 years"",""Belgium"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""84.3"""
